"","Número","Norma","Publicación","Denominación","Observaciones","Hoja","UrlNorma","NumeroDeProyectos","UrlPdfs","ID"
"109","31036","LEY",2020-08-14,"LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE ANDRÉS ARAUJO MORÁN, EN LA PROVINCIA Y DEPARTAMENTO DE TUMBES","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201603682&View",1,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0368220181128.pdf",109
"110","31037","LEY",2020-08-19,"LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CONSTRUCCIÓN DEL INSTITUTO REGIONAL DE SALUD DEL NIÑO 
EN LA CIUDAD DE TRUJILLO, LA LIBERTAD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605166&View",2,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0467520190812.pdf",110
"111","31037","LEY",2020-08-19,"LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CONSTRUCCIÓN DEL INSTITUTO REGIONAL DE SALUD DEL NIÑO 
EN LA CIUDAD DE TRUJILLO, LA LIBERTAD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605166&View",2,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05166-20200512.pdf",111
"112","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05765-20200713.pdf",112
"113","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05765.pdf",113
"114","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05516_20200615.pdf",114
"115","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05367_20200528.pdf",115
"116","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05367.pdf",116
"117","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05305-20200520.pdf",117
"118","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05305.pdf",118
"119","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05285-20200520.pdf",119
"120","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05212-20200515.pdf",120
"121","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05080_20200427.pdf",121
"122","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05079_20200427.pdf",122
"123","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05078_20200427.pdf",123
"124","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05031_20200417..pdf",124
"125","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05027_20200416..pdf",125
"126","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0447320190614.pdf",126
"127","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0403620190314.pdf",127
"128","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0405720190319..pdf",128
"129","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0388020190201.pdf",129
"130","31038","LEY",2020-08-22,"LEY QUE ESTABLECE NORMAS TRANSITORIAS EN LA LEGISLACIÓN ELECTORAL PARA LAS ELECCIONES GENERALES 2021, EN EL MARCO DE LA EMERGENCIA NACIONAL SANITARIA OCASIONADA POR LA COVID-19","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602903&View",19,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0290320180521.pdf",130
"131","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0467520190812.pdf",131
"132","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05229_20200516.pdf",132
"133","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05287-20200520.pdf",133
"134","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05173_20200512.pdf",134
"135","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0240020180207.pdf",135
"136","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0240120180207.pdf",136
"137","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05375_20200528.pdf",137
"138","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05375.pdf",138
"139","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05385_20200601.pdf",139
"140","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05385.pdf",140
"141","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05417-20200602.pdf",141
"142","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05417.pdf",142
"143","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05221-20200515.pdf",143
"144","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05219-20200515.pdf",144
"145","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05197-20200514.pdf",145
"146","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05168-20200512.pdf",146
"147","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05167-20200512.pdf",147
"148","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05165-20200512.pdf",148
"149","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05144_20200507.pdf",149
"150","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05143_20200507.pdf",150
"151","31039","LEY",2020-08-26,"LEY QUE REGULA LOS PROCESOS DE ASCENSO AUTOMÁTICO EN EL ESCALAFÓN, EL CAMBIO DE GRUPO OCUPACIONAL, CAMBIO DE LÍNEA DE CARRERA, EL NOMBRAMIENTO Y CAMBIO A PLAZO INDETERMINADO DE LOS PROFESIONALES, TÉCNICOS, AUXILIARES
ASISTENCIALES Y PERSONAL ADMINISTRATIVO DE LA SALUD","",175,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602401&View",30,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05142_20200507.pdf",151
